Log file open, 01/13/23 09:02:08
[2023.01.13-06.39.11:889][667]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=28
[2023.01.13-06.39.11:891][667]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=28
[2023.01.13-06.39.11:891][667]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=28
[2023.01.13-06.39.11:891][667]LogInit: FAudioDevice initialized.
[2023.01.13-06.39.11:891][667]LogAudio: Display: Audio Device (ID: 28) registered with world 'LearnMap'.
[2023.01.13-06.39.11:894][667]LogLoad: Game class is 'GameModeBase'
[2023.01.13-06.39.11:894][667]LogWorld: Bringing World /Game/UEDPIE_0_LearnMap.LearnMap up for play (max tick rate 60) at 2023.01.13-14.39.11
[2023.01.13-06.39.11:894][667]LogWorld: Bringing up level for play took: 0.000715
[2023.01.13-06.39.11:896][667]LogOnline: OSS: Created online subsystem instance for: :Context_35
[2023.01.13-06.39.11:896][667]LogGameMode: FindPlayerStart: PATHS NOT DEFINED or NO PLAYERSTART with positive rating
[2023.01.13-06.39.11:897][667]LogBlueprintUserMessages: [LearnMap_C_1] 27.0
[2023.01.13-06.39.11:897][667]PIE: Server logged in
[2023.01.13-06.39.11:897][667]PIE: Play in editor total start time 0.092 seconds.
[2023.01.13-06.39.26:377][115]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.13-06.39.26:377][115]LogWorld: BeginTearingDown for /Game/UEDPIE_0_LearnMap
[2023.01.13-06.39.26:377][115]LogWorld: UWorld::CleanupWorld for LearnMap, bSessionEnded=true, bCleanupResources=true
[2023.01.13-06.39.26:377][115]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.13-06.39.26:386][115]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.13-06.39.26:390][115]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.13-06.39.26:412][115]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.13-06.39.26:412][115]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=28
[2023.01.13-06.39.26:413][115]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=28
[2023.01.13-06.39.26:420][115]LogUObjectHash: Compacting FUObjectHashTables data took   1.04ms
[2023.01.13-06.39.26:496][117]LogPlayLevel: Display: Destroying online subsystem :Context_35
[2023.01.13-06.40.24:734][354]LogUObjectHash: Compacting FUObjectHashTables data took   0.85ms
[2023.01.13-06.40.24:756][354]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/LearnMap_Auto9
[2023.01.13-06.40.24:756][354]LogSavePackage: Moving 'E:/5UEAndUnityAnd3D/20230109UEStudyProjects/BluePrintStudy/Projects/BluePrintStudy/Saved/LearnMap_Auto9A6ACFA9848AB0C120BE85D90315FBC3B.tmp' to 'E:/5UEAndUnityAnd3D/20230109UEStudyProjects/BluePrintStudy/Projects/BluePrintStudy/Saved/Autosaves/Game/LearnMap_Auto9.umap'
[2023.01.13-06.40.24:759][354]LogFileHelpers: Editor autosave (incl. external actors) for '/Game/LearnMap' took 0.049
[2023.01.13-06.40.24:759][354]LogFileHelpers: Editor autosave (incl. sublevels & external actors) for all levels took 0.049
[2023.01.13-06.40.24:759][354]OBJ SavePackage: Generating thumbnails for [2] asset(s) in package [/Game/BP/BP_Cube] ([2] browsable assets)...
[2023.01.13-06.40.24:826][354]OBJ SavePackage:     Rendered thumbnail for [Blueprint /Game/BP/BP_Cube.BP_Cube]
[2023.01.13-06.40.24:826][354]OBJ SavePackage: Finished generating thumbnails for package [/Game/BP/BP_Cube]
[2023.01.13-06.40.24:832][354]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/BP/BP_Cube_Auto9
[2023.01.13-06.40.24:832][354]LogSavePackage: Moving 'E:/5UEAndUnityAnd3D/20230109UEStudyProjects/BluePrintStudy/Projects/BluePrintStudy/Saved/BP_Cube_Auto9CEA2B5784C3EA6CF569693B96660D72F.tmp' to 'E:/5UEAndUnityAnd3D/20230109UEStudyProjects/BluePrintStudy/Projects/BluePrintStudy/Saved/Autosaves/Game/BP/BP_Cube_Auto9.uasset'
[2023.01.13-06.40.24:832][354]LogFileHelpers: Auto-saving content packages took 0.074
[2023.01.13-06.47.14:374][192]LogContentBrowser: Deferred new asset file creation: BP_Cube_Child
[2023.01.13-06.47.14:387][192]LogContentBrowser: Creating deferred item: BP_Cube_Child
[2023.01.13-06.47.14:397][193]LogContentBrowser: Renaming the item being created (Deferred Item: BP_Cube_Child).
[2023.01.13-06.47.16:754][333]LogContentBrowser: Attempting asset rename: BP_Cube_Child -> BP_Cube_Child
[2023.01.13-06.47.16:762][333]LogContentBrowser: End creating deferred item BP_Cube_Child
[2023.01.13-06.48.17:269][102]LogSlate: Window 'BP_Cube' being destroyed
[2023.01.13-06.48.17:278][102]LogSlate: Window 'BP_Cube' being destroyed
[2023.01.13-06.48.17:282][102]LogWorld: UWorld::CleanupWorld for World_6, bSessionEnded=true, bCleanupResources=true
[2023.01.13-06.48.17:282][102]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.13-06.48.18:423][162]LogUObjectHash: Compacting FUObjectHashTables data took   0.99ms
[2023.01.13-06.48.20:458][162]LogSlate: Window 'Save Content' being destroyed
[2023.01.13-06.48.20:470][162]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.01.13-06.48.20:549][162]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/LearnMap" FILE="E:/5UEAndUnityAnd3D/20230109UEStudyProjects/BluePrintStudy/Projects/BluePrintStudy/Content/LearnMap.umap" SILENT=true AUTOSAVING=false KEEPDIRTY=false
[2023.01.13-06.48.20:569][162]LogUObjectHash: Compacting FUObjectHashTables data took   0.38ms
[2023.01.13-06.48.20:592][162]LogSavePackage: Moving output files for package: /Game/LearnMap
[2023.01.13-06.48.20:592][162]LogSavePackage: Moving 'E:/5UEAndUnityAnd3D/20230109UEStudyProjects/BluePrintStudy/Projects/BluePrintStudy/Saved/LearnMap2F40671D4D9ACD477F1E9486DA16A202.tmp' to 'E:/5UEAndUnityAnd3D/20230109UEStudyProjects/BluePrintStudy/Projects/BluePrintStudy/Content/LearnMap.umap'
[2023.01.13-06.48.20:597][162]LogFileHelpers: Saving map 'LearnMap' took 0.049
[2023.01.13-06.48.20:597][162]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/BP/BP_Cube" FILE="E:/5UEAndUnityAnd3D/20230109UEStudyProjects/BluePrintStudy/Projects/BluePrintStudy/Content/BP/BP_Cube.uasset" SILENT=true
[2023.01.13-06.48.20:601][162]LogSavePackage: Moving output files for package: /Game/BP/BP_Cube
[2023.01.13-06.48.20:601][162]LogSavePackage: Moving 'E:/5UEAndUnityAnd3D/20230109UEStudyProjects/BluePrintStudy/Projects/BluePrintStudy/Saved/BP_Cube31E2CDED4EF623F61B3C7F9A3FBE9944.tmp' to 'E:/5UEAndUnityAnd3D/20230109UEStudyProjects/BluePrintStudy/Projects/BluePrintStudy/Content/BP/BP_Cube.uasset'
[2023.01.13-06.48.20:638][162]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/BP/BP_Cube_Child" FILE="E:/5UEAndUnityAnd3D/20230109UEStudyProjects/BluePrintStudy/Projects/BluePrintStudy/Content/BP/BP_Cube_Child.uasset" SILENT=true
[2023.01.13-06.48.20:641][162]LogSavePackage: Moving output files for package: /Game/BP/BP_Cube_Child
[2023.01.13-06.48.20:641][162]LogSavePackage: Moving 'E:/5UEAndUnityAnd3D/20230109UEStudyProjects/BluePrintStudy/Projects/BluePrintStudy/Saved/BP_Cube_Child34EB7D314D225784AB66C9A1DA58CF44.tmp' to 'E:/5UEAndUnityAnd3D/20230109UEStudyProjects/BluePrintStudy/Projects/BluePrintStudy/Content/BP/BP_Cube_Child.uasset'
[2023.01.13-06.48.20:649][162]LogFileHelpers: InternalPromptForCheckoutAndSave took 179 ms (total: 2.84 sec)
[2023.01.13-06.48.20:653][162]AssetCheck: New page: Asset Save: multiple assets
[2023.01.13-06.48.20:653][162]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/BP/BP_Cube_Child.BP_Cube_Child
[2023.01.13-06.48.20:653][162]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/BP/BP_Cube.BP_Cube
[2023.01.13-06.48.20:653][162]LogContentValidation: Display: Validating /Script/Engine.World /Game/LearnMap.LearnMap
[2023.01.13-06.48.21:632][216]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/BP/BP_Cube_Child.BP_Cube_Child
[2023.01.13-06.48.21:632][216]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.13-06.48.22:033][216]LogViewport: Scene viewport resized to 1621x1123, mode Windowed.
[2023.01.13-06.53.08:510][582]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.01.13-06.53.08:596][582]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/BP/BP_Cube_Child" FILE="E:/5UEAndUnityAnd3D/20230109UEStudyProjects/BluePrintStudy/Projects/BluePrintStudy/Content/BP/BP_Cube_Child.uasset" SILENT=true
[2023.01.13-06.53.08:601][582]LogSavePackage: Moving output files for package: /Game/BP/BP_Cube_Child
[2023.01.13-06.53.08:601][582]LogSavePackage: Moving 'E:/5UEAndUnityAnd3D/20230109UEStudyProjects/BluePrintStudy/Projects/BluePrintStudy/Saved/BP_Cube_ChildF1B0272F4B40425B8757048D2005BF0A.tmp' to 'E:/5UEAndUnityAnd3D/20230109UEStudyProjects/BluePrintStudy/Projects/BluePrintStudy/Content/BP/BP_Cube_Child.uasset'
[2023.01.13-06.53.08:612][582]LogFileHelpers: InternalPromptForCheckoutAndSave took 102 ms (total: 2.94 sec)
[2023.01.13-06.53.08:617][582]AssetCheck: New page: Asset Save: BP_Cube_Child
[2023.01.13-06.53.08:617][582]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/BP/BP_Cube_Child.BP_Cube_Child
[2023.01.13-06.53.09:755][650]BlueprintLog: New page: Compile BP_Cube_Child
[2023.01.13-06.53.09:796][650]LogUObjectHash: Compacting FUObjectHashTables data took   1.02ms
[2023.01.13-06.53.22:765][411]LogStaticMesh: Display: Building static mesh Shape_Sphere...
[2023.01.13-06.53.22:771][411]LogStaticMesh: Built static mesh [0.01s] /Game/StarterContent/Shapes/Shape_Sphere.Shape_Sphere
[2023.01.13-06.53.24:409][476]LogShaderCompilers: Display: ================================================
[2023.01.13-06.53.24:409][476]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.01.13-06.53.24:409][476]LogShaderCompilers: Display: Total job queries 129, among them cache hits 22 (17.05%)
[2023.01.13-06.53.24:409][476]LogShaderCompilers: Display: Tracking 104 distinct input hashes that result in 87 distinct outputs (83.65%)
[2023.01.13-06.53.24:409][476]LogShaderCompilers: Display: RAM used: 0.88 MB (0.00 GB) of 1638.40 MB (1.60 GB) budget. Usage: 0.05%
[2023.01.13-06.53.24:409][476]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.01.13-06.53.24:409][476]LogShaderCompilers: Display: Shaders Compiled: 1
[2023.01.13-06.53.24:409][476]LogShaderCompilers: Display: Jobs assigned 4, completed 1 (25.00%)
[2023.01.13-06.53.24:409][476]LogShaderCompilers: Display: Time job spent in pending queue: average 0.01 s, longest 0.01 s
[2023.01.13-06.53.24:409][476]LogShaderCompilers: Display: Job execution time: average 1.30 s, max 1.30 s
[2023.01.13-06.53.24:409][476]LogShaderCompilers: Display: Job life time (pending + execution): average 1.30 s, max 1.30
[2023.01.13-06.53.24:409][476]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 1.30 s
[2023.01.13-06.53.24:409][476]LogShaderCompilers: Display: Jobs were issued in 4 batches (only local compilation was used), average 1.00 jobs/batch
[2023.01.13-06.53.24:409][476]LogShaderCompilers: Display: Average processing rate: 0.77 jobs/sec
[2023.01.13-06.53.24:409][476]LogShaderCompilers: Display: Total thread time: 0.36 s
[2023.01.13-06.53.24:409][476]LogShaderCompilers: Display: Total thread preprocess time: 0.04 s
[2023.01.13-06.53.24:409][476]LogShaderCompilers: Display: Percentage time preprocessing: 10.63%
[2023.01.13-06.53.24:409][476]LogShaderCompilers: Display: Effective parallelization: 0.28 (times faster than compiling all shaders on one thread). Compare with number of workers: 10
[2023.01.13-06.53.24:409][476]LogShaderCompilers: Display: Top 1 most expensive shader types by average time:
[2023.01.13-06.53.24:409][476]LogShaderCompilers: Display:                                          FLumenCardPS<false> (compiled    1 times, average 0.36 sec, max 0.36 sec, min 0.36 sec)
[2023.01.13-06.53.24:409][476]LogShaderCompilers: Display: Top 1 shader types by total compile time:
[2023.01.13-06.53.24:409][476]LogShaderCompilers: Display:                                          FLumenCardPS<false> - 100.00% of total time (compiled    1 times, average 0.36 sec, max 0.36 sec, min 0.36 sec)
[2023.01.13-06.53.24:409][476]LogShaderCompilers: Display: ================================================
[2023.01.13-06.56.45:190][607]LogActorFactory: Actor Factory attempting to spawn BlueprintGeneratedClass /Game/BP/BP_Cube_Child.BP_Cube_Child_C
[2023.01.13-06.56.45:190][607]LogActorFactory: Actor Factory attempting to spawn BlueprintGeneratedClass /Game/BP/BP_Cube_Child.BP_Cube_Child_C
[2023.01.13-06.56.45:191][607]LogActorFactory: Actor Factory spawned Blueprint /Game/BP/BP_Cube_Child.BP_Cube_Child as actor: BP_Cube_Child_C /Game/LearnMap.LearnMap:PersistentLevel.BP_Cube_Child_C_0
[2023.01.13-06.56.45:192][607]LogActorFactory: Actor Factory spawned Blueprint /Game/BP/BP_Cube_Child.BP_Cube_Child as actor: BP_Cube_Child_C /Game/LearnMap.LearnMap:PersistentLevel.BP_Cube_Child_C_0
[2023.01.13-06.56.48:087][780]LogActorFactory: Actor Factory attempting to spawn BlueprintGeneratedClass /Game/BP/BP_Cube_Child.BP_Cube_Child_C
[2023.01.13-06.56.48:087][780]LogActorFactory: Actor Factory attempting to spawn BlueprintGeneratedClass /Game/BP/BP_Cube_Child.BP_Cube_Child_C
[2023.01.13-06.56.48:089][780]LogActorFactory: Actor Factory spawned Blueprint /Game/BP/BP_Cube_Child.BP_Cube_Child as actor: BP_Cube_Child_C /Game/LearnMap.LearnMap:PersistentLevel.BP_Cube_Child_C_1
[2023.01.13-06.56.48:090][780]LogActorFactory: Actor Factory spawned Blueprint /Game/BP/BP_Cube_Child.BP_Cube_Child as actor: BP_Cube_Child_C /Game/LearnMap.LearnMap:PersistentLevel.BP_Cube_Child_C_1
[2023.01.13-06.56.49:435][855]LogActorFactory: Actor Factory attempting to spawn BlueprintGeneratedClass /Game/BP/BP_Cube_Child.BP_Cube_Child_C
[2023.01.13-06.56.49:435][855]LogActorFactory: Actor Factory attempting to spawn BlueprintGeneratedClass /Game/BP/BP_Cube_Child.BP_Cube_Child_C
[2023.01.13-06.56.49:435][855]LogActorFactory: Actor Factory spawned Blueprint /Game/BP/BP_Cube_Child.BP_Cube_Child as actor: BP_Cube_Child_C /Game/LearnMap.LearnMap:PersistentLevel.BP_Cube_Child_C_2
[2023.01.13-06.56.49:437][855]LogActorFactory: Actor Factory spawned Blueprint /Game/BP/BP_Cube_Child.BP_Cube_Child as actor: BP_Cube_Child_C /Game/LearnMap.LearnMap:PersistentLevel.BP_Cube_Child_C_2
[2023.01.13-06.56.50:543][921]LogActorFactory: Actor Factory attempting to spawn BlueprintGeneratedClass /Game/BP/BP_Cube_Child.BP_Cube_Child_C
[2023.01.13-06.56.50:544][921]LogActorFactory: Actor Factory attempting to spawn BlueprintGeneratedClass /Game/BP/BP_Cube_Child.BP_Cube_Child_C
[2023.01.13-06.56.50:546][921]LogActorFactory: Actor Factory spawned Blueprint /Game/BP/BP_Cube_Child.BP_Cube_Child as actor: BP_Cube_Child_C /Game/LearnMap.LearnMap:PersistentLevel.BP_Cube_Child_C_3
[2023.01.13-06.56.50:547][921]LogActorFactory: Actor Factory spawned Blueprint /Game/BP/BP_Cube_Child.BP_Cube_Child as actor: BP_Cube_Child_C /Game/LearnMap.LearnMap:PersistentLevel.BP_Cube_Child_C_3
[2023.01.13-06.57.29:703][342]LogDebuggerCommands: Repeating last play command: Simulate
[2023.01.13-06.57.29:712][342]BlueprintLog: New page: Pre-Play auto-recompile
[2023.01.13-06.57.29:712][342]LogPlayLevel: [PlayLevel] Compiling BP_Cube_Child before play...
[2023.01.13-06.57.29:820][342]LogUObjectHash: Compacting FUObjectHashTables data took   1.16ms
[2023.01.13-06.57.29:821][342]LogPlayLevel: PlayLevel: Blueprint regeneration took 110 ms (1 blueprints)
[2023.01.13-06.57.29:821][342]PIE: New page: SIE session: LearnMap (Jan 13, 2023, 10:57:29 PM)
[2023.01.13-06.57.29:823][342]LogPlayLevel: Creating play world package: /Game/UEDPIE_0_LearnMap
[2023.01.13-06.57.29:827][342]LogPlayLevel: PIE: StaticDuplicateObject took: (0.004334s)
[2023.01.13-06.57.29:828][342]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/LearnMap.LearnMap to /Game/UEDPIE_0_LearnMap.LearnMap (0.004396s)
[2023.01.13-06.57.29:828][342]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.13-06.57.29:828][342]LogAIModule: Creating AISystem for world LearnMap
[2023.01.13-06.57.29:828][342]LogPlayLevel: PIE: World Init took: (0.000763s)
[2023.01.13-06.57.29:867][342]LogUObjectHash: Compacting FUObjectHashTables data took   1.19ms
[2023.01.13-06.57.29:869][342]LogAudio: Display: Creating Audio Device:                 Id: 29, Scope: Unique, Realtime: True
[2023.01.13-06.57.29:869][342]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.13-06.57.29:869][342]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.13-06.57.29:869][342]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.13-06.57.29:869][342]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.13-06.57.29:869][342]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.13-06.57.29:869][342]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.13-06.57.29:869][342]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.13-06.57.29:869][342]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.13-06.57.29:869][342]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.13-06.57.29:871][342]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.13-06.57.29:871][342]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.13-06.57.29:872][342]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.13-06.57.29:915][342]LogAudioMixer: Display: Using Audio Hardware Device 耳机 (AirPods Pro)
[2023.01.13-06.57.29:915][342]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.13-06.57.29:915][342]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.13-06.57.29:915][342]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.13-06.57.29:916][342]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=29
[2023.01.13-06.57.29:916][342]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=29
[2023.01.13-06.57.29:917][342]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=29
[2023.01.13-06.57.29:917][342]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=29
[2023.01.13-06.57.29:917][342]LogInit: FAudioDevice initialized.
[2023.01.13-06.57.29:917][342]LogAudio: Display: Audio Device (ID: 29) registered with world 'LearnMap'.
[2023.01.13-06.57.29:920][342]LogLoad: Game class is 'GameModeBase'
[2023.01.13-06.57.29:921][342]LogWorld: Bringing World /Game/UEDPIE_0_LearnMap.LearnMap up for play (max tick rate 60) at 2023.01.13-14.57.29
[2023.01.13-06.57.29:921][342]LogWorld: Bringing up level for play took: 0.001058
[2023.01.13-06.57.29:923][342]LogOnline: OSS: Created online subsystem instance for: :Context_38
[2023.01.13-06.57.29:923][342]LogGameMode: FindPlayerStart: PATHS NOT DEFINED or NO PLAYERSTART with positive rating
[2023.01.13-06.57.29:923][342]LogBlueprintUserMessages: [BP_Cube_Child_C_1] 子蓝图的球体
[2023.01.13-06.57.29:923][342]LogBlueprintUserMessages: [BP_Cube_Child_C_3] 子蓝图的球体
[2023.01.13-06.57.29:923][342]LogBlueprintUserMessages: [LearnMap_C_1] 27.0
[2023.01.13-06.57.29:924][342]PIE: Server logged in
[2023.01.13-06.57.29:924][342]PIE: Play in editor total start time 0.218 seconds.
[2023.01.13-06.57.46:491][598]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.13-06.57.46:491][598]LogWorld: BeginTearingDown for /Game/UEDPIE_0_LearnMap
[2023.01.13-06.57.46:491][598]LogWorld: UWorld::CleanupWorld for LearnMap, bSessionEnded=true, bCleanupResources=true
[2023.01.13-06.57.46:491][598]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.13-06.57.46:495][598]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.13-06.57.46:499][598]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.13-06.57.46:526][598]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.13-06.57.46:526][598]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=29
[2023.01.13-06.57.46:528][598]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=29
[2023.01.13-06.57.46:533][598]LogUObjectHash: Compacting FUObjectHashTables data took   1.29ms
[2023.01.13-06.57.46:562][599]LogPlayLevel: Display: Destroying online subsystem :Context_38
[2023.01.13-06.58.35:333][779]LogUObjectHash: Compacting FUObjectHashTables data took   1.05ms
[2023.01.13-06.58.35:358][779]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/LearnMap_Auto0
[2023.01.13-06.58.35:358][779]LogSavePackage: Moving 'E:/5UEAndUnityAnd3D/20230109UEStudyProjects/BluePrintStudy/Projects/BluePrintStudy/Saved/LearnMap_Auto0D01886C5400F6D2EF3788696504BA1CF.tmp' to 'E:/5UEAndUnityAnd3D/20230109UEStudyProjects/BluePrintStudy/Projects/BluePrintStudy/Saved/Autosaves/Game/LearnMap_Auto0.umap'
[2023.01.13-06.58.35:359][779]LogFileHelpers: Editor autosave (incl. external actors) for '/Game/LearnMap' took 0.056
[2023.01.13-06.58.35:359][779]LogFileHelpers: Editor autosave (incl. sublevels & external actors) for all levels took 0.056
[2023.01.13-06.58.35:360][779]OBJ SavePackage: Generating thumbnails for [2] asset(s) in package [/Game/BP/BP_Cube_Child] ([2] browsable assets)...
[2023.01.13-06.58.35:428][779]OBJ SavePackage:     Rendered thumbnail for [Blueprint /Game/BP/BP_Cube_Child.BP_Cube_Child]
[2023.01.13-06.58.35:428][779]OBJ SavePackage: Finished generating thumbnails for package [/Game/BP/BP_Cube_Child]
[2023.01.13-06.58.35:432][779]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/BP/BP_Cube_Child_Auto0
[2023.01.13-06.58.35:432][779]LogSavePackage: Moving 'E:/5UEAndUnityAnd3D/20230109UEStudyProjects/BluePrintStudy/Projects/BluePrintStudy/Saved/BP_Cube_Child_Auto062275EB142B2DFE018D72B96C34D43A3.tmp' to 'E:/5UEAndUnityAnd3D/20230109UEStudyProjects/BluePrintStudy/Projects/BluePrintStudy/Saved/Autosaves/Game/BP/BP_Cube_Child_Auto0.uasset'
[2023.01.13-06.58.35:432][779]LogFileHelpers: Auto-saving content packages took 0.073
[2023.01.13-07.04.18:916][810]LogDerivedDataCache: C:/Users/10054/AppData/Local/UnrealEngine/Common/DerivedDataCache: Maintenance finished in +00:00:08.043 and deleted 0 files with total size 0 MiB. Scanned 8009 files in 1727 folders with total size 5570 MiB.
[2023.01.13-07.14.07:842][605]LogSlate: Window 'BP_Cube_Child' being destroyed
[2023.01.13-07.14.07:849][605]LogSlate: Window 'BP_Cube_Child' being destroyed
[2023.01.13-07.14.07:852][605]LogWorld: UWorld::CleanupWorld for World_9, bSessionEnded=true, bCleanupResources=true
[2023.01.13-07.14.07:852][605]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.13-07.14.10:788][770]LogUObjectHash: Compacting FUObjectHashTables data took   1.03ms
[2023.01.13-07.14.12:249][770]LogSlate: Window 'Save Content' being destroyed
[2023.01.13-07.14.12:259][770]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.01.13-07.14.12:341][770]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/LearnMap" FILE="E:/5UEAndUnityAnd3D/20230109UEStudyProjects/BluePrintStudy/Projects/BluePrintStudy/Content/LearnMap.umap" SILENT=true AUTOSAVING=false KEEPDIRTY=false
[2023.01.13-07.14.12:395][770]LogUObjectHash: Compacting FUObjectHashTables data took   1.70ms
[2023.01.13-07.14.12:427][770]LogSavePackage: Moving output files for package: /Game/LearnMap
[2023.01.13-07.14.12:427][770]LogSavePackage: Moving 'E:/5UEAndUnityAnd3D/20230109UEStudyProjects/BluePrintStudy/Projects/BluePrintStudy/Saved/LearnMap2F31DB994325E1B552E43794BC38D084.tmp' to 'E:/5UEAndUnityAnd3D/20230109UEStudyProjects/BluePrintStudy/Projects/BluePrintStudy/Content/LearnMap.umap'
[2023.01.13-07.14.12:432][770]LogFileHelpers: Saving map 'LearnMap' took 0.092
[2023.01.13-07.14.12:432][770]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/BP/BP_Cube_Child" FILE="E:/5UEAndUnityAnd3D/20230109UEStudyProjects/BluePrintStudy/Projects/BluePrintStudy/Content/BP/BP_Cube_Child.uasset" SILENT=true
[2023.01.13-07.14.12:434][770]LogSavePackage: Moving output files for package: /Game/BP/BP_Cube_Child
[2023.01.13-07.14.12:434][770]LogSavePackage: Moving 'E:/5UEAndUnityAnd3D/20230109UEStudyProjects/BluePrintStudy/Projects/BluePrintStudy/Saved/BP_Cube_Child79AB343546CA5DCEA31D9EB2D3D05E05.tmp' to 'E:/5UEAndUnityAnd3D/20230109UEStudyProjects/BluePrintStudy/Projects/BluePrintStudy/Content/BP/BP_Cube_Child.uasset'
[2023.01.13-07.14.12:444][770]LogFileHelpers: InternalPromptForCheckoutAndSave took 183 ms (total: 3.13 sec)
[2023.01.13-07.14.12:444][770]LogStall: Shutdown...
[2023.01.13-07.14.12:451][770]LogStall: Shutdown complete.
[2023.01.13-07.14.12:466][770]LogSlate: Window 'BluePrintStudy - Unreal Editor' being destroyed
[2023.01.13-07.14.12:747][770]AssetCheck: New page: Asset Save: multiple assets
[2023.01.13-07.14.12:747][770]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/BP/BP_Cube_Child.BP_Cube_Child
[2023.01.13-07.14.12:747][770]LogContentValidation: Display: Validating /Script/Engine.World /Game/LearnMap.LearnMap
[2023.01.13-07.14.12:755][771]Cmd: QUIT_EDITOR
[2023.01.13-07.14.12:755][771]LogCore: Engine exit requested (reason: UUnrealEdEngine::CloseEditor())
[2023.01.13-07.14.12:758][771]LogCore: Engine exit requested (reason: EngineExit() was called; note: exit was already requested)
[2023.01.13-07.14.12:758][771]LogStaticMesh: Abandoning remaining async distance field tasks for shutdown
[2023.01.13-07.14.12:758][771]LogStaticMesh: Abandoning remaining async card representation tasks for shutdown
